timestamp,pollutant,value,z_score,mad_z,method
2004-04-30 02:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 03:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 03:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 03:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 03:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 04:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 04:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 04:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 04:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 05:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 05:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 05:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 05:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 06:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 06:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 06:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 06:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 07:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 07:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 07:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 07:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 08:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 08:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 08:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 08:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 09:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 09:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 09:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 10:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 10:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 10:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 10:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 11:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 11:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 11:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 11:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 12:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 12:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 12:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 12:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 13:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 13:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 13:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 13:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 14:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 14:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 14:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 14:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 15:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 15:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 15:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 15:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 16:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 16:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 16:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 16:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 17:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 17:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 17:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 17:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 18:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 18:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 18:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 18:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 19:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 19:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 19:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 19:00:00,NOx,247.07932692307693,,,stl_residual
2004-04-30 20:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 20:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 20:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 21:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 21:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 21:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 22:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 22:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 22:00:00,NO2,111.86838487972508,,,stl_residual
2004-04-30 23:00:00,Benzene,10.043358689291985,,,stl_residual
2004-04-30 23:00:00,CO,2.101128443411882,,,stl_residual
2004-04-30 23:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 00:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 00:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 00:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 01:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 01:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 01:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 02:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 02:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 02:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 03:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 03:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 03:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 04:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 04:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 04:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 05:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 05:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 05:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 06:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 06:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 06:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 07:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 07:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 07:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 08:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 08:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 09:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 09:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 09:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 10:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 10:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 10:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 11:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 11:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 11:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 12:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 12:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 12:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 13:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 13:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 13:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 14:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 14:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 14:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 15:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 15:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 15:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 16:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 16:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 16:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 17:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 17:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 17:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 18:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 18:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 18:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 19:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 19:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 19:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 20:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 20:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 20:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 21:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 21:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 21:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 22:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 22:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 22:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-01 23:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-01 23:00:00,CO,2.101128443411882,,,stl_residual
2004-05-01 23:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 00:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 00:00:00,CO,2.101128443411882,,,stl_residual
2004-05-02 00:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 01:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 01:00:00,CO,2.101128443411882,,,stl_residual
2004-05-02 01:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 02:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 02:00:00,CO,2.101128443411882,,,stl_residual
2004-05-02 02:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 03:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 03:00:00,CO,2.101128443411882,,,stl_residual
2004-05-02 03:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 04:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 04:00:00,CO,2.101128443411882,,,stl_residual
2004-05-02 04:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 05:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 05:00:00,CO,2.101128443411882,,,stl_residual
2004-05-02 05:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 06:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 06:00:00,CO,2.101128443411882,,,stl_residual
2004-05-02 06:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 07:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 07:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 08:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 08:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 09:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 09:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 10:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 10:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 11:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 11:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 12:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 12:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 13:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 13:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 14:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 14:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 15:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 15:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 16:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 16:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 17:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 17:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 18:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 18:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 19:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 19:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 20:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 20:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 21:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 22:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 22:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-02 23:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-02 23:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-03 00:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 00:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-03 01:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 01:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-03 02:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 02:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-03 03:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 03:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-03 04:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 04:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-03 05:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 06:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 07:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 08:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 09:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 10:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 11:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 12:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 13:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 14:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 15:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 16:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 17:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 18:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-03 19:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-04 08:00:00,Benzene,25.8,4.869963306639752,0.0,zscore
2004-05-04 18:00:00,Benzene,19.8,3.015521153413791,0.0,zscore
2004-05-04 18:00:00,CO,4.1,3.497359526402377,0.0,zscore
2004-05-04 19:00:00,Benzene,18.0,,,stl_residual
2004-05-04 19:00:00,CO,3.9,3.14742613374637,0.0,zscore
2004-05-04 20:00:00,Benzene,13.6,,,stl_residual
2004-05-04 21:00:00,Benzene,8.7,,,stl_residual
2004-05-04 22:00:00,Benzene,7.7,,,stl_residual
2004-05-04 23:00:00,Benzene,7.3,,,stl_residual
2004-05-05 00:00:00,Benzene,2.3,,,stl_residual
2004-05-05 00:00:00,NO2,41.0,-3.4824256795941677,0.0,zscore
2004-05-05 01:00:00,Benzene,1.4,,,stl_residual
2004-05-05 01:00:00,NO2,22.0,-4.416073144886111,0.0,zscore
2004-05-05 02:00:00,Benzene,1.5,,,stl_residual
2004-05-05 02:00:00,NO2,28.0,-4.121237103214971,0.0,zscore
2004-05-05 03:00:00,Benzene,1.8,,,stl_residual
2004-05-05 04:00:00,Benzene,2.1,,,stl_residual
2004-05-05 04:00:00,NO2,41.0,-3.4824256795941677,0.0,zscore
2004-05-05 05:00:00,Benzene,3.5,,,stl_residual
2004-05-05 06:00:00,Benzene,6.9,,,stl_residual
2004-05-05 07:00:00,Benzene,19.1,,,stl_residual
2004-05-05 08:00:00,Benzene,22.0,3.69548327626331,0.0,zscore
2004-05-05 09:00:00,Benzene,18.9,,,stl_residual
2004-05-05 09:00:00,CO,3.9,3.14742613374637,0.0,zscore
2004-05-05 10:00:00,Benzene,13.0,,,stl_residual
2004-05-05 11:00:00,Benzene,13.0,,,stl_residual
2004-05-05 12:00:00,Benzene,14.5,,,stl_residual
2004-05-05 13:00:00,Benzene,19.7,,,stl_residual
2004-05-05 14:00:00,Benzene,19.4,,,stl_residual
2004-05-05 14:00:00,CO,3.9,3.14742613374637,0.0,zscore
2004-05-05 15:00:00,Benzene,16.4,,,stl_residual
2004-05-05 17:00:00,Benzene,10.0,,,stl_residual
2004-05-05 18:00:00,Benzene,14.6,,,stl_residual
2004-05-05 19:00:00,Benzene,8.5,,,stl_residual
2004-05-05 20:00:00,Benzene,9.2,,,stl_residual
2004-05-05 21:00:00,Benzene,6.9,,,stl_residual
2004-05-05 22:00:00,Benzene,3.7,,,stl_residual
2004-05-05 23:00:00,Benzene,4.9,,,stl_residual
2004-05-06 00:00:00,Benzene,12.9,,,stl_residual
2004-05-06 01:00:00,Benzene,7.8,,,stl_residual
2004-05-06 02:00:00,Benzene,9.2,,,stl_residual
2004-05-06 03:00:00,Benzene,6.9,,,stl_residual
2004-05-06 04:00:00,Benzene,4.5,,,stl_residual
2004-05-06 05:00:00,Benzene,4.9,,,stl_residual
2004-05-06 06:00:00,Benzene,7.9,,,stl_residual
2004-05-06 07:00:00,Benzene,7.4,,,stl_residual
2004-05-06 08:00:00,Benzene,8.0,,,stl_residual
2004-05-06 09:00:00,Benzene,7.6,,,stl_residual
2004-05-06 10:00:00,Benzene,5.3,,,stl_residual
2004-05-06 11:00:00,Benzene,5.3,,,stl_residual
2004-05-06 12:00:00,Benzene,8.0,,,stl_residual
2004-05-06 13:00:00,Benzene,8.4,,,stl_residual
2004-05-06 14:00:00,Benzene,6.0,,,stl_residual
2004-05-06 21:00:00,NO2,30.0,-4.022958422657924,0.0,zscore
2004-05-06 22:00:00,NO2,43.0,-3.384146999037121,0.0,zscore
2004-05-07 02:00:00,NO2,49.0,-3.089310957365981,0.0,zscore
2004-05-07 03:00:00,CO,0.3,-3.1513749340617703,0.0,zscore
2004-05-07 05:00:00,NO2,43.0,-3.384146999037121,0.0,zscore
2004-05-07 08:00:00,Benzene,27.7,5.457203321827973,0.0,zscore
2004-05-07 08:00:00,CO,3.9,3.14742613374637,0.0,zscore
2004-05-07 10:00:00,NO2,175.0,3.102245917727958,0.0,zscore
2004-05-07 17:00:00,NO2,174.0,3.0531065774494346,0.0,zscore
2004-05-07 18:00:00,Benzene,24.1,4.344538029892397,0.0,zscore
2004-05-07 18:00:00,CO,4.3,3.8472929190583853,0.0,zscore
2004-05-07 18:00:00,NO2,203.0,4.478147445526611,0.0,zscore
2004-05-07 19:00:00,NO2,176.0,3.1513852580064814,0.0,zscore
2004-05-09 00:00:00,Benzene,30.3,6.260794921559223,0.0,zscore
2004-05-09 00:00:00,CO,5.8,6.471793363978444,0.0,zscore
2004-05-10 07:00:00,Benzene,30.8,6.415331767661387,0.0,zscore
2004-05-10 08:00:00,Benzene,26.4,5.055407521962348,0.0,zscore
2004-05-10 09:00:00,Benzene,21.6,3.5718537993815795,0.0,zscore
2004-05-10 10:00:00,Benzene,22.8,3.942742230026772,0.0,zscore
2004-05-10 12:00:00,Benzene,30.4,6.291702290779655,0.0,zscore
2004-05-10 13:00:00,Benzene,23.4,4.1281864453493675,0.0,zscore
2004-05-10 16:00:00,Benzene,21.6,3.5718537993815795,0.0,zscore
2004-05-10 17:00:00,Benzene,31.9,6.7553128290861455,0.0,zscore
2004-05-10 18:00:00,Benzene,40.5,9.413346582043358,0.0,zscore
2004-05-10 19:00:00,Benzene,41.6,9.753327643468118,0.0,zscore
2004-05-10 20:00:00,Benzene,23.9,4.28272329145153,0.0,zscore
2004-05-10 21:00:00,Benzene,20.3,3.1700579995159544,0.0,zscore
2004-05-11 04:00:00,NO2,41.0,-3.4824256795941677,0.0,zscore
2004-05-11 05:00:00,NO2,38.0,-3.6298437004297375,0.0,zscore
2004-05-11 06:00:00,NO2,43.0,-3.384146999037121,0.0,zscore
2004-05-11 09:00:00,Benzene,37.9,8.609754982312108,0.0,zscore
2004-05-11 09:00:00,CO,6.2,7.17166014929046,0.0,zscore
2004-05-11 09:00:00,NOx,725.0,5.66743467159065,0.0,zscore
2004-05-11 10:00:00,Benzene,25.5,4.777241198978454,0.0,zscore
2004-05-11 10:00:00,CO,4.5,4.1972263117143935,0.0,zscore
2004-05-11 10:00:00,NOx,658.0,4.872913437445467,0.0,zscore
2004-05-11 11:00:00,Benzene,24.2,4.375445399112829,0.0,zscore
2004-05-11 11:00:00,CO,4.6,4.372193008042396,0.0,zscore
2004-05-11 11:00:00,NOx,710.0,5.489556783349191,0.0,zscore
2004-05-11 12:00:00,Benzene,20.9,3.35550221483855,0.0,zscore
2004-05-11 13:00:00,Benzene,22.1,3.726390645483743,0.0,zscore
2004-05-11 14:00:00,Benzene,25.0,4.622704352876291,0.0,zscore
2004-05-11 14:00:00,CO,4.4,4.02225961538639,0.0,zscore
2004-05-11 14:00:00,NOx,524.0,3.2838709691551,0.0,zscore
2004-05-11 15:00:00,Benzene,26.4,5.055407521962348,0.0,zscore
2004-05-11 15:00:00,CO,4.3,3.8472929190583853,0.0,zscore
2004-05-11 15:00:00,NOx,527.0,3.319446546803392,0.0,zscore
2004-05-11 16:00:00,Benzene,29.8,6.10625807545706,0.0,zscore
2004-05-11 16:00:00,CO,5.0,5.072059793354413,0.0,zscore
2004-05-11 16:00:00,NOx,601.0,4.196977462127923,0.0,zscore
2004-05-11 17:00:00,Benzene,45.0,10.80417819696283,0.0,zscore
2004-05-11 17:00:00,CO,8.1,10.496027379522532,0.0,zscore
2004-05-11 17:00:00,NO2,180.0,3.3479426191205746,0.0,zscore
2004-05-11 17:00:00,NOx,1001.0,8.940387815233494,0.0,zscore
2004-05-11 18:00:00,Benzene,42.8,10.12421607411331,0.0,zscore
2004-05-11 18:00:00,CO,8.0,10.32106068319453,0.0,zscore
2004-05-11 18:00:00,NOx,852.0,7.173467458701669,0.0,zscore
2004-05-11 19:00:00,Benzene,22.4,3.81911275314504,0.0,zscore
2004-05-13 13:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-13 14:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-13 15:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-13 16:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-13 17:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-13 18:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-13 19:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-13 20:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-13 21:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-13 22:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-13 23:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 00:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 01:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 02:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 03:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 04:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 05:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 06:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 07:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 08:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 09:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 10:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 11:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 12:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 13:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 14:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 14:00:00,NOx,247.07932692307693,,,stl_residual
2004-05-14 15:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 15:00:00,NOx,247.07932692307693,,,stl_residual
2004-05-14 16:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 16:00:00,NOx,247.07932692307693,,,stl_residual
2004-05-14 17:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 17:00:00,NOx,247.07932692307693,,,stl_residual
2004-05-14 18:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 18:00:00,CO,2.101128443411882,,,stl_residual
2004-05-14 18:00:00,NOx,247.07932692307693,,,stl_residual
2004-05-14 19:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 19:00:00,CO,2.101128443411882,,,stl_residual
2004-05-14 19:00:00,NOx,247.07932692307693,,,stl_residual
2004-05-14 20:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 20:00:00,CO,2.101128443411882,,,stl_residual
2004-05-14 20:00:00,NOx,247.07932692307693,,,stl_residual
2004-05-14 21:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 21:00:00,CO,2.101128443411882,,,stl_residual
2004-05-14 21:00:00,NOx,247.07932692307693,,,stl_residual
2004-05-14 22:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 22:00:00,CO,2.101128443411882,,,stl_residual
2004-05-14 22:00:00,NOx,247.07932692307693,,,stl_residual
2004-05-14 23:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-14 23:00:00,CO,2.101128443411882,,,stl_residual
2004-05-14 23:00:00,NOx,247.07932692307693,,,stl_residual
2004-05-15 00:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-15 00:00:00,CO,2.101128443411882,,,stl_residual
2004-05-15 00:00:00,NOx,247.07932692307693,,,stl_residual
2004-05-15 01:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-15 01:00:00,CO,2.101128443411882,,,stl_residual
2004-05-15 01:00:00,NOx,247.07932692307693,,,stl_residual
2004-05-15 02:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-15 02:00:00,CO,2.101128443411882,,,stl_residual
2004-05-15 02:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-15 02:00:00,NOx,247.07932692307693,,,stl_residual
2004-05-15 03:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-15 03:00:00,CO,2.101128443411882,,,stl_residual
2004-05-15 03:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-15 03:00:00,NOx,247.07932692307693,,,stl_residual
2004-05-15 04:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-15 04:00:00,CO,2.101128443411882,,,stl_residual
2004-05-15 04:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-15 04:00:00,NOx,247.07932692307693,,,stl_residual
2004-05-15 05:00:00,Benzene,10.043358689291985,,,stl_residual
2004-05-15 05:00:00,CO,2.101128443411882,,,stl_residual
2004-05-15 05:00:00,NO2,111.86838487972508,,,stl_residual
2004-05-15 05:00:00,NOx,247.07932692307693,,,stl_residual
2004-05-15 06:00:00,Benzene,10.043358689291985,,,stl_residual
